dr2_source_id,dr3_source_id,n_sectors,Prot,uncertainty,pdm_period,lsp_period,pdm_power,lsp_power,Teff_Curtis20,p2p_rms,a_90_10,snr,ra,dec,pmra,pmdec,parallax,radial_velocity,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag,phot_bp_mean_mag_0,phot_rp_mean_mag_0,phot_g_mean_mag_0,X,Y,Z,U,V,W,v_l,v_b,in_meingast,in_kerr,in_kc,in_cg,in_jaehnig,in_lodieu,in_moranta,in_heyl,manual_check,flag_quality_period,flag_benchmark_period_Andy,in_gyro_sample,flag_nbhr_count,Unnamed: 0,dr2_source_id_supp,dr2_bp_rp,angular_distance,magnitude_difference,ra_supp,dec_supp,parallax_supp,parallax_error,parallax_over_error,pmra_supp,pmdec_supp,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag_supp,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity_supp,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,Teff_Curtis20_fixedreddening,nbhr_count,flag_nbhr_count_supp,abs_magnitude_difference,flag_bad_gaiamatch,M_G,flag_ruwe_outlier,flag_camd_outlier,flag_rverror_outlier,flag_possible_binary,flag_benchmark_period_supp,flag_pass_author_quality,flag_benchmark_period
441405784860291328,441405784860291328,1,nan,nan,0.404,0.405,0.638,0.375,3453.0,42465.3,267303.51,45.25,51.761,48.784,23.017,-25.519,5.821,67.0,16.933,14.344,15.529,10.493,8.026,9.184,-143.4,91.19,-19.02,-81.22,0.25,-21.2,27.066,-6.608,True,True,True,True,True,True,False,True,n,False,False,False,False,909.0,4.414057848602913e+17,2.593112,0.10797845,-0.021238327,51.76114788306066,48.78387540320987,5.821066833288591,0.042922195,135.61903,23.0169250850253,-25.518551446097995,1.0838243,1344.4464,15.52935,40.227505,14509.56554103627,249.98195,1.4534953,3.0,1.0,2.0,0.0,2.5892963,1.4037056,1.1855907,67.00459,23.84069,2.0,4.1905365,nan,nan,147.54352592553042,-6.508906822010535,62.21646281953882,28.96644410371792,0.0,3468.0515,3465.9065,3470.9333,0.9265,0.6065,0.3793,3447.0938,2.0,True,0.021238327,False,9.3543632086084,False,False,True,True,False,True,False
439718962223158272,439718962223158272,1,4.108,0.00185,4.108,4.091,0.295,0.727,3431.0,7610.2,72255.19,22.47,46.99,50.41,23.99,-23.82,5.635,126.68,17.003,14.365,15.552,10.478,7.971,9.128,-142.01,103.02,-20.5,-128.4,38.97,-28.97,27.397,-7.139,True,True,True,True,True,True,False,True,g,True,True,True,False,915.0,4.397189622231583e+17,2.6463614,0.043159343,-0.027684212,46.9901229108634,50.41002532000226,5.634645623186119,0.033811226,166.65015,23.990261099745183,-23.81969820320525,1.0089724,981.5216,15.551594,144.62894,14227.990137881015,341.41946,1.4460428,0.0,2.0,0.0,1.0,2.6380396,1.4514828,1.1865568,126.68435,6.372803,2.0,4.5999985,nan,nan,144.03771764737837,-6.782261274911152,59.3670650253878,31.444124122422,0.0,3469.4075,3465.005,3479.6313,0.9786,0.6378,0.4024,3420.6328,3.0,True,0.027684212,False,9.3059268174465,False,False,False,True,False,True,True
441446221972100352,441446221972100352,1,nan,nan,0.104,4.752,0.904,0.075,nan,104255.19,240308.95,4.83,50.764,48.885,22.766,-24.443,5.48,nan,21.105,17.421,18.803,14.444,10.996,12.337,-151.17,98.39,-21.09,nan,nan,nan,27.95,-6.775,False,True,False,False,False,True,False,True,n,False,True,False,False,949.0,4.4144622197210035e+17,3.7110996,0.20239046,-0.014408112,50.76420060152007,48.884834026325706,5.479954975430897,0.2668492,20.535776,22.765670309426003,-24.443351666581904,1.042166,441.9645,18.80334,7.8825893,852.725419501107,76.97017,1.5909197,0.0,2.0,0.0,1.0,3.6837444,2.3012753,1.3824692,nan,nan,nan,nan,nan,nan,146.93808030197872,-6.790285184252158,61.52942023126484,29.25016963540818,0.0,2837.39,2827.674,2849.6675,0.363,0.2048,0.17,nan,6.0,True,0.014408112,False,12.49722586304416,False,False,False,True,False,True,False
436564910039067520,436564910039067520,1,0.949,3.06e-05,1.9,0.949,0.626,0.359,3305.0,12836.33,44404.18,17.03,49.074,50.319,23.71,-24.867,5.7,nan,18.045,15.084,16.339,11.509,8.712,9.935,-142.66,99.02,-18.42,nan,nan,nan,27.55,-7.091,True,True,True,True,True,True,False,True,g,True,True,True,False,951.0,4.365649100390675e+17,2.932207,0.15653545,-0.023981094,49.07373373369022,50.3188808180501,5.699536808819107,0.04979472,114.46067,23.710382331526077,-24.86685261168436,0.9426563,1316.3926,16.339249,75.34217,7335.803924964843,559.83624,1.4878916,0.0,0.0,0.0,2.0,2.961012,1.7060394,1.2549725,nan,nan,nan,nan,nan,nan,145.23088887001552,-6.174575827168281,60.81066670573375,30.94421307327637,0.0,nan,nan,nan,nan,nan,nan,3278.75,1.0,True,0.023981094,False,10.118446471073476,False,False,False,True,False,True,True
249779050079371008,249779050079371008,1,nan,nan,0.104,7.277,0.708,0.288,3337.0,20538.38,124340.8,10.76,54.191,49.907,21.784,-26.303,5.74,nan,17.963,15.121,16.362,11.479,8.777,9.989,-146.89,91.1,-13.77,nan,nan,nan,27.214,-6.902,True,True,True,True,True,True,False,True,n,False,True,False,False,955.0,2.49779050079371e+17,2.847744,0.1293866,-0.021722794,54.19087693745626,49.90740767927826,5.740409038299971,0.05243521,109.47622,21.783763487500188,-26.302662956387067,1.0364422,938.10846,16.362305,57.22121,7089.160728150573,320.71002,1.485951,0.0,5.0,0.0,6.0,2.8420372,1.601141,1.2408962,nan,nan,nan,nan,nan,nan,148.19305319738802,-4.678713857361808,64.31528494805714,29.612072157315627,0.0,3457.1917,3448.2527,3463.6355,1.2426,0.791,0.5188,3323.7656,4.0,True,0.021722794,False,10.157018885332509,False,False,False,True,False,True,False
248956885962438400,248956885962438400,1,nan,nan,10.819,3.87,0.88,0.091,nan,100709.72,282690.23,6.11,53.031,47.881,21.237,-24.612,5.661,nan,20.746,16.982,18.406,14.179,10.641,12.026,-149.33,90.57,-20.34,nan,nan,nan,26.307,-6.506,False,True,False,False,False,True,False,True,n,False,False,False,False,988.0,2.489568859624384e+17,3.5325508,0.11144869,-0.03383255,53.03057086668993,47.88137520876308,5.660680503511356,0.19236678,29.426497,21.23696804144738,-24.61241227725349,0.9779426,604.9747,18.406343,8.664343,1278.060715240715,80.657875,1.6477342,0.0,2.0,0.0,1.0,3.7643528,2.3395252,1.4248276,nan,nan,nan,nan,nan,nan,148.7595913839478,-6.768854532713404,62.85550777388888,27.86610814246548,0.0,2943.6562,2928.7766,2958.3809,0.9065,0.5189,0.4202,nan,5.0,True,0.03383255,False,12.170686677115317,False,True,False,True,False,True,False
441528822781879552,441528822781879552,1,nan,nan,nan,nan,nan,nan,3294.0,nan,nan,nan,52.878,49.342,22.268,-25.846,5.704,nan,17.774,14.824,16.073,11.27,8.468,9.688,-147.04,92.48,-16.76,nan,nan,nan,27.369,-6.899,True,True,True,True,True,True,False,True,n,False,False,False,True,992.0,4.4152882278187955e+17,2.9372864,0.17710413,-0.025045395,52.87783547377669,49.34233402880594,5.703722037813304,0.048515566,117.56478,22.267958255852825,-25.845985808568507,1.0822535,1232.2133,16.072773,122.60182,9320.218330958418,401.3119,1.4805794,0.0,5.0,0.0,4.0,2.9494085,1.7009659,1.2484426,nan,nan,nan,nan,nan,nan,147.82926222959114,-5.633420198424712,63.19895855372757,29.29916277814152,0.0,nan,nan,nan,nan,nan,nan,3276.2812,1.0,True,0.025045395,False,9.853564743140767,False,True,False,True,False,True,False
249408686459431424,249408686459431424,1,nan,nan,0.142,0.404,0.645,0.127,nan,2278.8,4478.2,23.87,54.646,48.593,21.661,-26.874,5.631,-1.34,8.71,8.373,8.598,2.2,1.976,2.132,-151.16,90.04,-16.74,-23.71,-37.33,-14.29,27.994,-7.269,True,True,True,True,True,True,False,True,n,False,True,False,True,999.0,2.4940868645943142e+17,0.34478664,0.12155697,0.008969307,54.64640837339711,48.59337135403604,5.631372594524092,0.0247296,227.7179,21.661336001738285,-26.873694908332947,1.1346973,3990.689,8.598094,2224.7852,3547992.229010603,2875.9692,1.1718829,0.0,3.0,0.0,8.0,0.3374691,0.112314224,0.22515488,-1.3394499,1.4109074,1.0,152.94995,260.30176,17.556093,149.21554962652428,-5.560721026636092,64.24579948890728,28.266192740185016,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,False,0.008969307,False,2.3511653014195133,False,False,False,False,True,True,False
245937420873597568,245937420873597568,1,nan,nan,0.105,5.7,0.845,0.334,3390.0,193385.37,941030.29,72.93,61.333,47.649,21.068,-28.906,5.907,nan,21.569,18.83,20.261,15.237,12.59,14.002,-150.26,75.64,-9.81,nan,nan,nan,27.949,-5.96,False,False,False,False,False,True,False,False,n,False,False,False,False,1003.0,2.4593742087359757e+17,2.6883945,0.6811767,-0.027694702,61.33304894557652,47.64935510678749,5.907415066770122,0.6993738,8.446721,21.06844352610814,-28.90568836506772,1.101534,230.54005,20.26106,7.2428527,232.90710436115432,43.43867,1.7901293,0.0,0.0,0.0,0.0,2.7392693,1.3081474,1.4311218,nan,nan,nan,nan,nan,nan,153.2808960273869,-3.468266250517317,68.8717849503824,26.29098832487757,0.0,nan,nan,nan,nan,nan,nan,3400.5,9.0,True,0.027694702,False,14.118048146355244,False,True,False,True,False,True,False
441825145466851200,441825145466851200,1,nan,nan,0.104,12.281,0.878,0.096,3209.0,24127.77,63168.68,38.93,52.352,50.508,23.395,-25.612,5.868,nan,18.568,15.453,16.736,12.084,9.147,10.397,-141.6,92.37,-14.04,nan,nan,nan,27.188,-6.265,True,True,True,True,True,True,False,True,n,False,True,False,False,1009.0,4.418251454668512e+17,3.1124506,0.08304555,-0.030799866,52.35183419299051,50.508089154622304,5.867714494072423,0.06642947,88.32998,23.394579677576463,-25.61233209478384,1.0844493,1261.3026,16.736279,54.065144,5225.329492609818,573.78156,1.5072287,0.0,3.0,0.0,1.0,3.1154299,1.8317623,1.2836676,nan,nan,nan,nan,nan,nan,146.88111311431734,-4.870403038495848,63.19851226433632,30.513096807344738,0.0,3272.3818,3269.5984,3275.1226,1.4516,0.8998,0.607,3169.75,4.0,True,0.030799866,False,10.578623404828043,False,False,False,True,False,True,False
249605391662789120,249605395962558080,2,nan,nan,0.104,14.0,0.4,0.578,3202.0,33772.18,224609.01,94.15,55.422,49.601,19.899,-25.04,5.41,nan,19.085,16.005,17.288,12.473,9.544,10.799,-157.24,94.41,-13.87,nan,nan,nan,27.017,-6.928,True,True,True,True,False,True,False,False,n,False,True,False,False,1028.0,2.4960539166278912e+17,3.0979042,0.01469714,-0.009067535,55.42215014374605,49.60123864081497,5.410058087266462,0.09951134,54.36625,19.899201569681683,-25.039509450413107,1.0714352,886.0796,17.288473,38.147255,3142.412350476002,277.56757,1.5117388,0.0,3.0,0.0,4.0,3.0802822,1.7965469,1.2837353,nan,nan,nan,nan,nan,nan,149.01666282766294,-4.44963698763305,65.10344902890218,29.10744736322132,0.0,nan,nan,nan,nan,nan,nan,3178.75,2.0,True,0.009067535,False,10.95448276981812,False,False,False,True,False,True,False
237656625142801152,237656625142801152,1,1.055,4.94e-05,1.055,1.052,0.567,0.39,3242.0,14545.83,50107.57,15.33,51.534,41.046,26.325,-29.317,6.565,nan,17.893,14.958,16.205,11.836,8.977,10.209,-130.42,69.74,-33.74,nan,nan,nan,27.581,-6.508,True,True,True,False,False,True,False,False,g,True,True,True,False,1038.0,2.3765662514280115e+17,2.957942,0.07499367,-0.027338028,51.53417411077546,41.04573639669763,6.5652464407100615,0.050081376,131.09158,26.325110939880304,-29.316940870624254,0.93930733,1486.1636,16.205244,95.58829,8240.69050146416,531.37244,1.4809808,0.0,2.0,0.0,0.0,2.935032,1.6877747,1.2472572,nan,nan,nan,nan,nan,nan,151.85566804506368,-12.979121603188958,59.704759822014,21.566627961286592,0.0,3390.9739,3389.645,3393.108,1.0485,0.6614,0.4453,3264.3438,2.0,True,0.027338028,False,10.291499228897012,False,False,False,True,False,False,True
439718962223158016,439718962223158016,1,4.108,0.00183,4.108,4.091,0.281,0.742,3497.0,5944.97,56339.06,22.42,46.992,50.41,24.049,-24.1,5.59,-17.5,16.624,14.107,15.26,10.082,7.692,8.814,-143.14,103.83,-20.66,-12.68,-45.44,-12.47,27.776,-7.374,True,True,True,True,True,True,False,False,g,True,True,True,False,1055.0,4.39718962223158e+17,2.5158587,0.09785807,-0.020729065,46.99221248634878,50.409948350933895,5.590155420937328,0.03004273,186.07349,24.04916604123941,-24.099994017738965,1.0539639,1196.5533,15.259513,218.13232,18041.50551542317,484.4258,1.4229455,0.0,2.0,0.0,2.0,2.5167446,1.3644457,1.1522989,-17.496601,4.2026033,2.0,5.128872,nan,nan,144.03891576412698,-6.781658124443442,59.36851617093392,31.443627639807328,0.0,3549.7485,3534.2686,3560.3147,0.9154,0.6055,0.3729,3487.3906,3.0,True,0.020729065,False,8.996632314188293,False,False,False,True,False,True,True
441514086757051392,441514086757051392,1,nan,nan,0.104,7.609,0.906,0.096,3194.0,15341.77,41070.4,4.44,52.409,49.334,21.938,-25.746,5.76,nan,18.216,15.114,16.4,11.721,8.781,10.036,-145.16,92.17,-17.14,nan,nan,nan,26.787,-7.098,True,True,True,True,True,True,False,True,n,False,False,False,False,1065.0,4.415140867570514e+17,3.1214285,0.1008662,-0.032836914,52.40918318327254,49.33350729509019,5.7602705733229564,0.05741011,100.33547,21.937914662991503,-25.746195194332223,1.0283966,1392.4865,16.399576,84.132324,7138.249579357924,349.96066,1.511621,0.0,5.0,0.0,6.0,3.102396,1.8167362,1.2856598,nan,nan,nan,nan,nan,nan,147.58267742230498,-5.815438613775098,62.85955202798726,29.375228649029467,0.0,3337.1924,3332.0847,3357.6492,1.353,0.841,0.5722,3163.875,4.0,True,0.032836914,False,10.201790605761346,False,True,False,True,False,True,False
442528042633598464,442528042633598464,1,nan,nan,14.0,11.438,-35.358,0.799,3136.0,31383.56,210382.38,8.59,50.699,50.498,22.011,-23.756,5.346,nan,19.145,15.847,17.157,12.415,9.333,10.604,-153.67,103.6,-17.34,nan,nan,nan,27.741,-6.877,True,True,True,True,False,True,False,True,n,False,False,False,True,1072.0,4.4252804263359846e+17,3.257533,0.15639439,-0.031848907,50.69861988244131,50.49764994028159,5.3456189896634845,0.077190176,69.25258,22.01090914964291,-23.756054550035223,0.9130989,1236.0065,17.156956,48.313915,3632.306009719256,344.28018,1.5223186,0.0,29.0,0.0,31.0,3.2975588,1.9880428,1.309516,nan,nan,nan,nan,nan,nan,146.01104947540813,-5.466116988428929,62.02433665672395,30.80560971829507,0.0,3282.5242,3268.023,3293.685,1.6446,1.0033,0.6966,3087.1875,0.0,False,0.031848907,False,10.79694572437064,False,True,False,True,False,True,False
441377193256855424,441377197558966144,1,nan,nan,0.699,0.35,0.756,0.25,3117.0,29760.61,81273.84,19.78,51.321,48.602,22.984,-24.47,5.654,nan,19.239,15.992,17.304,12.701,9.626,10.907,-147.29,94.17,-20.53,nan,nan,nan,27.308,-6.26,True,True,True,True,True,True,False,True,n,False,True,False,False,1082.0,4.413771932568554e+17,3.2543926,0.07278042,0.00089645386,51.320568464319216,48.602422205714085,5.654341719219425,0.10524299,53.72654,22.98357072494501,-24.469699367873925,1.0263228,692.8668,17.303986,30.235065,3180.1736589370885,197.31122,1.5315942,0.0,0.0,0.0,1.0,3.2476072,1.9353905,1.3122168,nan,nan,nan,nan,nan,nan,147.40325358427987,-6.822102222800961,61.83915901642512,28.874590405293173,0.0,3239.182,3237.3828,3241.3682,1.2819,0.7808,0.5496,3088.875,1.0,True,0.00089645386,False,11.06589585301714,False,False,False,True,False,True,False
435524355423301376,435524355423301376,1,nan,nan,0.146,14.0,0.92,0.086,3066.0,51767.21,101992.98,22.07,48.862,48.127,23.548,-24.668,5.627,nan,20.011,16.695,18.037,13.493,10.337,11.649,-145.7,97.22,-24.58,nan,nan,nan,27.695,-7.127,True,True,False,False,False,True,False,True,n,False,True,False,False,1091.0,4.355243554233014e+17,3.3829365,0.065409444,-0.014324188,48.86191710945719,48.126786962007344,5.627130448415048,0.1665124,33.794064,23.54837770879515,-24.668087378367268,1.0693028,732.70703,18.036747,12.552098,1663.2763682224245,146.50294,1.5655738,0.0,1.0,0.0,3.0,3.3150482,1.9737854,1.3412628,nan,nan,nan,nan,nan,nan,146.28040983603103,-8.108494235396455,59.89631314883062,28.895677954937224,0.0,3015.6875,3010.4885,3021.237,1.7048,1.0179,0.6929,nan,2.0,True,0.014324188,False,11.788181894293508,False,False,False,True,False,True,False
249070964590780544,249070964590780544,1,nan,nan,0.576,0.577,0.843,0.151,3248.0,32125.77,68406.39,12.82,53.942,48.252,22.598,-26.578,5.854,nan,19.015,15.969,17.252,12.59,9.685,10.94,-145.03,86.99,-17.74,nan,nan,nan,27.338,-6.612,True,True,True,True,True,True,False,True,n,False,True,False,False,1101.0,2.4907096459078054e+17,3.0096865,0.054249793,-0.03933716,53.94188698325976,48.25166299772397,5.853874643585364,0.089979716,65.05772,22.59849701091771,-26.577967955605345,1.0121174,947.2958,17.251669,29.088062,3246.964162477864,239.44559,1.5144401,0.0,2.0,0.0,1.0,3.045826,1.7633591,1.2824669,nan,nan,nan,nan,nan,nan,149.0401418553529,-6.112904947445211,63.632126307220254,28.05966116041527,0.0,3279.9465,3276.8257,3283.968,1.0939,0.6777,0.4639,3233.7812,4.0,True,0.03933716,False,11.0888860205579,False,False,False,True,False,True,False
249896422945392512,249896422945392512,2,6.045,0.00101,6.045,6.045,0.391,0.644,4275.0,3899.21,16822.42,11.32,54.963,50.617,20.027,-24.714,5.237,-1.69,14.492,12.853,13.722,7.805,6.278,7.105,-161.08,99.99,-12.23,-23.95,-36.97,-14.11,27.771,-7.054,True,True,True,False,False,True,False,False,g,True,True,True,False,1129.0,2.498964229453925e+17,1.639884,0.08288375,0.024597168,54.962908891716594,50.6169141170654,5.236805188090127,0.016514145,317.1103,20.026616610473347,-24.71417610838124,0.97823316,372.94235,13.721686,99.529495,57295.12784508226,140.72337,1.2940856,0.0,2.0,0.0,0.0,1.6390266,0.76994133,0.8690853,-1.6914394,3.220039,2.0,12.635056,nan,nan,148.16870519377892,-3.814784415811332,65.08165088910202,30.164788365220147,0.0,nan,nan,nan,nan,nan,nan,4265.3223,1.0,True,0.024597168,False,7.317018454313345,False,False,False,True,False,True,True
452059846373012224,452059846373012224,1,3.631,0.00127,3.631,3.618,0.162,0.647,3987.0,3616.22,37271.49,24.47,38.365,51.559,26.953,-21.414,5.883,-6.8,14.918,13.09,14.025,8.642,6.866,7.783,-125.73,110.73,-23.75,-22.86,-37.34,-13.62,26.587,-7.468,True,True,True,False,False,True,False,True,g,True,True,True,False,1132.0,4.520598463730122e+17,1.8300438,0.0984201,-0.017587662,38.36469186210765,51.55892722137876,5.883115389070535,0.019263068,305.40903,26.953042958345957,-21.413733573912133,1.0853282,621.43634,14.025384,146.97334,46034.60037455752,245.65323,1.3148879,0.0,0.0,0.0,0.0,1.827529,0.8923292,0.93519974,-6.796095,6.2195487,2.0,11.177085,nan,nan,138.6231973380172,-8.177660239364112,53.781546662346834,34.41093991897629,0.0,4234.0474,4227.0195,4240.4116,0.6811,0.4915,0.2659,4048.3809,2.0,True,0.017587662,False,7.873420782025409,False,False,False,True,False,True,True
441849162923735552,441849162923735552,1,nan,nan,0.104,14.0,0.6,0.428,6213.0,460.39,2742.06,83.54,51.407,50.322,23.293,-25.985,5.747,-0.73,10.262,9.454,9.946,3.751,3.068,3.495,-143.81,95.23,-15.82,-25.31,-36.16,-14.15,27.772,-7.066,True,True,True,True,True,True,True,True,n,False,False,False,True,1134.0,4.4184916292373555e+17,0.81447315,0.10247739,0.005223274,51.40703239054832,50.32153726785539,5.746701160618581,0.015314413,375.24786,23.292719239135515,-25.984659310340945,0.9057471,5323.9663,9.945773,3477.7556,1311326.49448762,5082.329,1.2042853,0.0,0.0,0.0,0.0,0.8084192,0.31626415,0.49215508,-0.7334245,0.44018924,1.0,100.55499,35.707287,4.2624927,146.48674382240375,-5.363324430713229,62.46698259796116,30.505875912168417,0.0,6583.1753,6571.6313,6597.0825,0.5705,0.491,0.2667,6146.169,0.0,False,0.005223274,False,3.7428661926072815,False,True,False,True,False,True,False
440591081104404992,440591081104404992,1,nan,nan,0.26,12.59,0.845,0.089,3066.0,37525.84,75820.72,17.92,42.215,51.241,27.747,-24.116,6.268,nan,19.427,16.059,17.398,13.239,9.977,11.297,-122.38,99.21,-20.35,nan,nan,nan,26.758,-7.114,True,True,False,False,False,True,False,True,n,False,True,False,False,1140.0,4.40591081104405e+17,3.3476944,0.0747003,-0.031661987,42.2151841040149,51.24097565447651,6.268130164267545,0.120343976,52.085117,27.747091641006783,-24.11603458876636,0.95684624,489.74667,17.397581,46.325676,2990.3445077821166,183.31703,1.5566899,0.0,0.0,0.0,0.0,3.3681679,2.0291786,1.3389893,nan,nan,nan,nan,nan,nan,140.96318017094802,-7.473005550476954,56.333538885040944,33.237738486499005,0.0,3210.3735,3205.4177,3216.0183,1.1894,0.7144,0.5274,3065.625,6.0,True,0.031661987,False,11.3832711328067,False,False,False,True,False,True,False
247803055883745024,247803055883745024,1,nan,nan,0.104,13.084,0.666,0.372,3714.0,4200.4,12760.01,40.29,53.816,46.094,22.729,-26.959,5.919,nan,15.592,13.424,14.473,9.239,7.161,8.185,-144.69,82.68,-22.77,nan,nan,nan,27.31,-6.699,True,True,True,True,True,True,False,False,n,False,True,False,True,1146.0,2.4780305588374502e+17,2.166132,0.07150239,-0.021615982,53.815945585372326,46.0944099217552,5.918532695718229,0.023568502,251.12044,22.72862879271849,-26.958884610147848,1.1377678,1526.4333,14.473472,252.52773,33858.010442376064,613.9795,1.3658147,0.0,1.0,0.0,0.0,2.1679602,1.1182308,1.0497293,nan,nan,nan,nan,nan,nan,150.24964292476147,-7.907365147446137,62.90177211856166,26.00104474692005,0.0,4673.9355,4662.4727,4702.84,2.5389,1.8446,1.0245,3729.2148,0.0,False,0.021615982,False,8.33454189716706,False,False,False,False,True,True,False
441452239225969152,441452239225969152,1,0.467,7.96e-06,0.467,0.467,0.421,0.579,3362.0,11956.32,55846.53,29.3,51.264,49.112,23.482,-25.588,5.812,nan,17.464,14.654,15.876,11.005,8.334,9.527,-142.91,92.49,-18.79,nan,nan,nan,27.402,-6.656,True,True,True,True,True,True,False,True,g,True,True,True,False,1161.0,4.4145223922596915e+17,2.7964125,0.043654807,-0.025647163,51.26377049609399,49.1116559358666,5.812386790011833,0.044097967,131.80623,23.481992124184544,-25.588224431092517,1.0100875,931.3309,15.87603,102.20534,10899.91770472758,295.77408,1.4648802,0.0,1.0,0.0,0.0,2.809369,1.587677,1.2216921,nan,nan,nan,nan,nan,nan,147.08649621817693,-6.419964755280764,61.96414548760549,29.373383332516447,0.0,3374.15,3371.5745,3376.8813,1.0573,0.6756,0.4399,3348.9688,1.0,True,0.025647163,False,9.697802503599538,False,False,False,True,False,True,True
436510965250894976,436510965250894976,1,nan,nan,0.104,12.433,0.513,0.363,3155.0,28821.32,140947.77,68.48,48.864,49.675,23.039,-23.934,5.569,nan,19.419,16.147,17.452,12.831,9.742,11.014,-146.22,100.64,-20.77,nan,nan,nan,27.277,-6.952,True,True,True,True,True,True,False,True,n,False,True,False,False,1176.0,4.36510965250895e+17,3.1942482,0.14357139,-0.030988693,48.86379531608509,49.67494910546424,5.5686433855062525,0.09881163,56.356155,23.039161388526296,-23.934457839698787,0.908176,810.3991,17.452108,27.044498,2757.0795983103785,216.68106,1.5191727,0.0,1.0,0.0,0.0,3.2724838,1.9671478,1.305336,nan,nan,nan,nan,nan,nan,145.457634052949,-6.792720177838299,60.43395385618251,30.371633221092,0.0,nan,nan,nan,nan,nan,nan,3119.8438,1.0,True,0.030988693,False,11.180855416544013,False,False,False,True,False,True,False
443462868035060352,443462868035060352,1,0.355,3.82e-06,0.355,0.355,0.162,0.795,3268.0,18092.37,76972.49,32.3,51.377,53.457,23.025,-25.864,5.917,nan,18.262,15.192,16.471,11.706,8.858,10.096,-137.21,97.07,-7.77,nan,nan,nan,26.728,-6.972,True,True,True,True,True,True,False,True,g,True,True,True,False,1186.0,4.4346286803506035e+17,3.0585108,0.084892586,-0.032318115,51.3766363998103,53.45708911631687,5.916609764069609,0.055699762,106.22325,23.024796735636677,-25.86372382286961,1.008265,464.49402,16.471249,54.99018,6645.0466589471735,176.45805,1.5072682,0.0,1.0,0.0,0.0,3.07028,1.7906818,1.2795982,nan,nan,nan,nan,nan,nan,144.72359853028792,-2.7672663203405805,63.528732596010165,33.50951294293743,0.0,3365.2336,3360.9023,3369.7368,1.3428,0.8365,0.5695,3203.75,4.0,True,0.032318115,False,10.331613256176594,False,False,False,True,False,True,True
248867172684107648,248867172684107648,1,0.737,2.99e-05,0.737,0.737,0.453,0.559,3209.0,20363.14,58515.82,15.3,53.217,47.273,21.04,-24.022,5.352,nan,18.697,15.59,16.887,12.07,9.112,10.381,-158.53,94.41,-22.87,nan,nan,nan,27.396,-6.463,True,True,True,True,False,True,False,False,g,True,True,True,False,1235.0,2.4886717268410765e+17,3.0797472,0.07943617,-0.037866592,53.21745841632252,47.27320960076237,5.35192459127515,0.09190929,58.230507,21.03981986890753,-24.022066326867588,1.0681106,741.2068,16.887377,51.46021,4602.551229592466,229.9857,1.5269581,0.0,3.0,0.0,5.0,3.106371,1.8093929,1.296978,nan,nan,nan,nan,nan,nan,149.218175216849,-7.191426260588686,62.80776010575279,27.246457164849485,0.0,3364.5593,3359.2532,3369.9553,1.466,0.9088,0.6219,3190.5312,1.0,True,0.037866592,False,10.529926713202892,False,False,False,True,False,True,True
249341513172058752,249341513172058752,1,nan,nan,0.104,8.589,0.733,0.213,3242.0,20596.4,132249.57,85.14,52.624,49.025,22.313,-25.839,5.818,nan,17.865,14.805,16.087,11.401,8.495,9.749,-144.16,90.5,-17.49,nan,nan,nan,26.841,-6.827,False,True,True,True,True,True,False,True,n,False,False,False,False,1237.0,2.4934151317205875e+17,3.0333405,0.16731632,-0.020933151,52.62382891431173,49.02465354708956,5.817590255555165,0.057107955,101.87005,22.31301007792321,-25.83945140200648,1.134384,1214.503,16.087057,110.49901,9491.366258396847,583.0097,1.5125284,0.0,2.0,0.0,0.0,3.0606222,1.7781391,1.2824831,nan,nan,nan,nan,nan,nan,147.87577859411746,-5.988869758650001,62.91587054776696,29.03957750893319,0.0,3331.1191,3327.9788,3333.9785,1.4065,0.8809,0.5877,3219.5625,4.0,True,0.020933151,False,9.910772762470527,False,True,False,True,False,True,False
