ID,GaiaDR2,CLHW,RA_ICRS,DE_ICRS,__B-V_0,Vmag,__V-Ks_0,Prot,e_Prot,P90,Class,Binary,_RA_icrs,_DE_icrs,dr2_source_id,dr3_source_id,angular_distance,magnitude_difference,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,M_G
500037,5340215349223413504,235555,166.10133,-58.42266999999999,1.071,14.779,2.553,2.6186,0.0228,0.0365,0,1,166.10133,-58.42266999999999,5340215349223413504,5340215349223413504,0.07093933,-0.01480484,166.1012688846652,-58.42264793919107,2.052810829798614,0.017830668,115.1281,-9.936994247442648,4.9015503686748785,1.0467095,816.37463,14.581422,212.81252,23721.917817500605,312.34396,1.2613279,0,0,1,0,1.4046354,0.633235,0.77140045,-15.690699,9.220505,2,4.1461267,,,289.2901294315343,1.5854127985806687,203.73207168180235,-56.27047815822582,0,,,,,,,6.1431665031053555
206080;204121,5338703005344054400,238439,166.07753999999997,-58.791219999999996,1.056,15.206,2.466,5.8432,0.0345,0.0522,1,0,166.07753999999997,-58.791219999999996,5338703005344054400,5338703005344054400,0.038856376,-0.00091457367,166.07749631144108,-58.79118860197663,2.1137584783627203,0.021215573,99.63241,-10.260308942457405,5.431252456187878,0.9321105,708.63226,14.955913,176.21799,16345.1484331101,222.02664,1.2662425,0,43,0,42,1.3016167,0.56012726,0.7414894,,,,,,,289.42660586941156,1.2428326730659442,204.18087444180006,-56.54308439087786,0,4683.578,4652.12,4702.352,0.261,0.2023,0.1071,6.581189402928729
104359;102978,5338711182961430912,239730,166.06946,-58.61366999999999,0.942,14.718,2.036,7.8798,0.261,0.0194,2,0,166.06946,-58.61366999999999,5338711182961430912,5338711182961430912,0.06993638,-0.011202812,166.06938569770804,-58.61364989949197,2.0713761913288646,0.01698837,121.92906,-10.424687039471301,4.827074309333273,0.963463,2906.4814,14.496116,404.57184,22874.393613699693,787.62915,1.2285281,2,1,2,0,1.1292362,0.48264217,0.64659405,2.1945636,5.549842,2,4.8094177,,,289.35149982008164,1.4037669341561556,203.95063532385154,-56.41909643300245,0,4987.8423,4977.7593,4998.6807,0.1541,0.1226,0.0648,6.0774105850158975
104132;102787,5338703967416293376,241392,166.05646,-58.68952999999999,0.958,14.948,2.395,8.6627,0.3991,0.019,2,0,166.05646,-58.68952999999999,5338703967416293376,5338703967416293376,0.04365408,-0.012779236,166.0563940777258,-58.68951994755872,2.0765711739086243,0.019410677,106.98087,-10.457512102571199,6.172107510659997,1.1037642,1872.2151,14.671906,421.33804,20527.63986691694,573.8384,1.2514192,0,36,0,37,1.2332983,0.5284395,0.7048588,-27.37166,5.6276107,2,4.6694484,,,289.37576607777896,1.331562852459917,204.03777556383807,-56.47810877755949,0,4808.8574,4798.1587,4818.6167,0.2474,0.1944,0.1036,6.258640576379932
103749;102467,5338713244545818624,244398,166.03616999999997,-58.51552999999999,1.23,16.157,2.946,11.7062,0.2186,0.0311,1,0,166.03616999999997,-58.51552999999999,5338713244545818624,5338713244545818624,0.07711337,-0.015206337,166.03612016059583,-58.51551867116657,2.0894608292489996,0.027280021,76.59308,-10.097421790787335,4.742977069933056,1.0205066,1833.4275,15.668364,325.83524,9137.612840430094,646.086,1.2690076,0,1,0,0,1.5499973,0.7274475,0.8225498,,,,,,,289.2961934061487,1.4866757957247567,203.8045339094506,-56.360869565993006,0,4486.36,4481.444,4491.4116,0.4152,0.3105,0.1631,7.268534740739259
103132;101994,5338704173574662400,248688,166.00224999999998,-58.734579999999994,1.094,15.604,2.63,10.138,0.3203,0.0194,2,0,166.00224999999998,-58.734579999999994,5338704173574662400,5338704173574662400,0.06307552,-0.013708115,166.00219664364826,-58.73456140660737,2.0685854159357158,0.022763848,90.87151,-10.109157786869288,5.27070485657087,0.96182394,2808.3403,15.234528,594.7188,12767.784918368434,992.487,1.250504,0,2,0,1,1.3733969,0.6214762,0.7519207,,,,,,,289.36808678681723,1.2790077573693048,204.05841081214976,-56.52998641471833,0,4635.458,4626.7046,4644.9365,0.1962,0.1499,0.0786,6.8128948802403535
103119;101984;819897,5338711045522449664,248927,166.00167,-58.61927999999999,1.258,16.575,3.237,1.0866,0.0212,0.0561,0,0,166.00167,-58.61927999999999,5338711045522449664,5338711045522449664,0.037866123,-0.015665054,166.0016147431071,-58.61926837518547,2.118382035195054,0.031727355,66.76831,-10.018945172971113,5.74350558028335,1.079867,681.39716,16.038967,99.5823,7017.657216446777,205.32973,1.3332409,0,1,0,0,1.6576471,0.7510948,0.9065523,,,,,,,289.32142838711405,1.3844437324702807,203.91203088414554,-56.44775912223615,0,,,,,,,7.668988556409962
102906;101827,5338716783598913280,250633,165.99092,-58.45188999999999,1.355,16.758,3.341,13.7452,0.9061,0.0262,2,0,165.99092,-58.45188999999999,5338716783598913280,5338716783598913280,0.070587374,-0.022190094,165.99084476562982,-58.45186257185392,2.0642380179700353,0.03784138,54.549755,-11.040441978771137,5.110100246085499,0.9430675,1387.2327,16.201115,183.90051,6107.9346237581985,448.4593,1.3136618,0,1,0,0,1.7620964,0.844141,0.9179554,,,,,,,289.2489136532009,1.5354448415286204,203.69388359600129,-56.33167744515455,0,4170.3223,4162.6714,4179.699,0.551,0.4002,0.215,7.774913516437023
102782;101731,5338710908083475584,251407,165.98278999999997,-58.63202999999999,0.702,13.818,1.729,7.3469,0.178,0.0262,1,0,165.98278999999997,-58.63202999999999,5338710908083475584,5338710908083475584,0.039734703,-0.011362076,165.9826990368267,-58.63202305486533,2.0683401284955467,0.013079204,158.1396,-10.517166762718299,5.886143575936356,0.9278815,3744.618,13.656399,621.8121,45391.682930342206,782.41583,1.2127988,0,0,0,1,0.9255171,0.37457275,0.5509443,2.8247747,3.5073225,2,8.653649,,,289.31754294265085,1.3688047515243933,203.91539799207632,-56.463765491683446,0,5523.68,5508.914,5542.318,0.1373,0.1134,0.0606,5.23450856276542
102576;101580,5338716641821714048,253151,165.97132999999997,-58.478359999999995,1.422,17.457,3.833,4.1926,0.0823,0.0411,2,0,165.97132999999997,-58.478359999999995,5338716641821714048,5338716641821714048,0.08268304,-0.02513504,165.97127431733156,-58.47835637388619,2.095073918909952,0.046406876,45.145763,-10.48947973274602,5.542991005699953,0.9747529,1119.9104,16.722282,85.73168,4180.443106106136,210.1306,1.375551,0,37,0,38,2.0183105,0.9908676,1.0274429,,,,,,,289.2502080457139,1.5070720267294981,203.71391960547396,-56.357819279596775,0,4827.8257,4797.527,4851.4717,2.3299,1.7217,0.9438,8.3282791619513
