EPIC,Gaia,2MASS,RAdeg,DEdeg,Prot,C5Prot,C5Power,C5SProt,C5SPower,C5Clean,C5Q,C5Rvar,C5thresh,C5SNR,C16Prot,C16Power,C16SProt,C16SPower,C16Clean,C16Q,C16Rvar,C16thresh,C16SNR,C18Prot,C18Power,C18SProt,C18SPower,C18Clean,C18Q,C18Rvar,C18thresh,C18SNR,QFClean,Multi,Neigh,Harm,LCEvol,Previous,Bin,EPIC_t4,2MASS_t4,RAdeg_t4,DEdeg_t4,pmRA,pmDE,e_pmRA,e_pmDE,plx,e_plx,D,e_D,epsi,sepsi,RUWE,Bp-Rp,Gmag,Ksmag,RVel,e_RVel,Flag,dPM,dCMD-B-R,dCMD-grp,dRV,Multi_t4,AstBin,PhoBin,LitBin,WideBin,Binary,Tail,k2data,Teff,Mass,SpType,Prot_t4,QFClean_t4,Previous_t4,LCEvol_t4,dr3_source_id,source_id,dr2_source_id,angular_distance,magnitude_difference,proper_motion_propagation,abs_magnitude_difference,dr2_bp_rp,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,flag_bad_gaiamatch,Teff_Curtis20,nbhr_count,flag_nbhr_count,M_G
211991549,Gaia EDR3 664365852247876864,2MASS J08362039+2007003,129.08499,20.11678,20.97,22.93,0.25,4.99,0.01,1.0,1.0,0.005,0.009,51.0,,,,,,,,,,19.01,0.41,6.31,0.02,1.0,1.0,0.019,0.011,49.0,0,0,0,0,0,22.78,0,211991549,2MASS J08362039+2007003,129.08499,20.11678,-34.882,-12.989,0.076,0.06,5.305,0.074,188.51,2.61,0.195,1.759,1.079,2.74,16.63,12.9,,,0,1.02,0.004,0.065,,0,0,0,0,0,0,0,1,3243,0.4,M3.5,20.97,0,22.78,0,664365852247876864,6.643658522478769e+17,6.643658522478769e+17,0.14854106,-0.027145386,True,0.027145386,1.3656645,129.08479961775734,20.116692606484893,5.304819374027413,0.073501624,72.17282,-34.88158822140528,-12.989132561234879,1.0790879,1091.6594,16.633345,81.43877,5356.170208517974,311.59518,1.45667,0,1,0,1,2.741498,1.5339127,1.2075853,,,,,,,205.03158503343118,31.74386799593883,126.31344150475945,1.4685904744120264,0,3430.105,3423.4077,3435.538,0.8797,0.5651,0.3673,False,4506.0923,0,False,10.256697655358586
211907679,Gaia EDR3 659721510835420544,2MASS J08362111+1850276,129.08798,18.84103,0.51,0.51,0.08,10.97,0.03,1.0,0.0,0.008,0.009,22.0,,,,,,,,,,0.51,0.32,-9999.0,-9999.0,1.0,0.0,0.026,0.012,21.0,1,0,0,0,0,0.51,1,211907679,2MASS J08362111+1850276,129.08798,18.84103,-33.023,-12.076,0.2,0.131,5.057,0.199,197.73,7.79,0.0,0.0,0.976,3.08,18.3,14.31,,,0,2.99,-0.301,-0.332,,0,1,0,0,0,1,0,1,3127,0.2,M4.5,0.51,1,0.51,0,659721510835420544,6.597215108354205e+17,6.597215108354205e+17,0.03934349,-0.050445557,True,0.050445557,2.7519798,129.0878011712828,18.841006010037383,5.057304160602131,0.19926567,25.379705,-33.02275231680325,-12.07643529019263,0.97647053,601.45776,18.299631,13.670013,1235.738528420597,133.05804,1.5086824,0,3,0,2,3.080431,1.7988796,1.2815514,,,,,,,206.4343735464401,31.29946985291704,126.63619945119544,0.23439492943688936,0,3171.7966,3165.3066,3178.6628,0.8499,0.5197,0.3607,False,3320.9844,0,False,11.81922648936817
211997061,Gaia EDR3 664379974100333568,2MASS J08362182+2012197,129.09094,20.20548,9.82,10.15,0.75,4.9,0.04,1.0,0.0,0.011,0.008,79.0,,,,,,,,,,9.49,0.38,4.97,0.34,0.0,0.0,0.016,0.012,79.0,1,0,0,1,1,10.15,0,211997061,2MASS J08362182+2012197,129.09094,20.20548,-35.076,-12.776,0.05,0.032,5.382,0.051,185.8,1.75,0.078,0.7,1.066,2.47,15.71,12.17,,,0,0.83,0.051,0.101,,0,0,0,0,0,0,0,1,3429,0.5,M3,9.82,1,10.15,1,664379974100333568,6.643799741003336e+17,6.643799741003336e+17,0.03917404,-0.026555061,True,0.026555061,2.8621407,129.0907259326868,20.20541098335748,5.382145597681519,0.050773058,106.003975,-35.07557976676386,-12.775515936247437,1.0661783,1264.2678,15.7102785,143.882,11763.21329186348,610.8333,1.4144605,0,1,0,0,2.4686565,1.3299589,1.1386976,,,,,,,204.9358592283849,31.77961033444937,126.29656234085677,1.555866999481102,0,3551.8345,3539.1865,3556.0251,0.7248,0.4803,0.2971,False,3261.0938,0,False,9.365055721603337
211991662,Gaia EDR3 664365852247875840,2MASS J08362241+2007070,129.0934,20.11862,2.32,2.32,0.77,1.15,0.02,1.0,0.0,0.012,0.009,39.0,,,,,,,,,,2.32,0.85,-9999.0,-9999.0,1.0,0.0,0.038,0.012,38.0,1,0,0,0,0,2.32,0,211991662,2MASS J08362241+2007070,129.0934,20.11862,-34.611,-13.222,0.099,0.071,5.407,0.106,184.94,3.64,0.105,0.245,1.03,2.91,17.37,13.45,,,0,1.33,-0.176,-0.115,,0,0,0,0,0,0,0,1,3208,0.3,M4,2.32,1,2.32,0,664365852247875840,6.643658522478758e+17,6.643658522478758e+17,0.18564509,-0.031835556,True,0.031835556,2.8191824,129.09320763197726,20.118543156491256,5.407162254103146,0.10644004,50.80008,-34.61116534797963,-13.222134974826936,1.0295398,857.20703,17.368938,28.575876,2825.7363464257646,212.2672,1.4866847,0,0,0,2,2.9105434,1.6616707,1.2488728,,,,,,,205.0327395362361,31.75191735442446,126.32062208925254,1.4723626327185138,0,3293.4084,3287.8103,3303.0757,0.9666,0.6059,0.4042,False,3285.4375,1,True,11.033785454829653
211931128,Gaia EDR3 659766114072052608,2MASS J08362269+1911293,129.09456,19.1915,9.9,9.79,0.48,4.95,0.23,1.0,0.0,0.006,0.008,440.0,,,,,,,,,,10.02,0.79,4.86,0.07,1.0,0.0,0.017,0.012,439.0,1,0,0,0,1,9.83,0,211931128,2MASS J08362269+1911293,129.09456,19.1915,-35.352,-12.253,0.018,0.012,5.525,0.019,180.99,0.61,0.06,4.492,0.97,1.09,12.12,10.26,36.69,1.54,0,0.85,-0.04,-0.006,1.69,0,0,0,0,0,0,0,1,5063,0.8,K2,9.9,1,9.83,1,659766114072052608,6.597661140720526e+17,6.597661140720526e+17,0.23178677,-0.011266708,True,0.011266708,0.6789131,129.0943682051362,19.191429365678836,5.525287739681772,0.018733952,294.93442,-35.3524177743877,-12.25326246043851,0.9699022,2374.667,12.118415,444.8644,199918.86247089526,928.4718,1.2193311,0,0,0,0,1.088026,0.4653721,0.62265396,37.121662,1.0788469,1,29.521479,,,206.0532534924225,31.42959199709042,126.5543118066027,0.5751732201601822,0,5061.477,5060.013,5063.8535,0.0018,0.0014,0.0007,False,6239.7183,0,False,5.830189377058197
211887567,Gaia EDR3 659660316141171968,2MASS J08362327+1832422,129.09698,18.54508,1.74,1.74,0.21,28.59,0.03,1.0,0.0,0.024,0.009,13.0,,,,,,,,,,1.74,0.19,-9999.0,-9999.0,1.0,0.0,0.061,0.012,12.0,1,0,0,0,0,1.74,0,211887567,2MASS J08362327+1832422,129.09698,18.54508,-34.977,-12.677,0.387,0.286,5.528,0.353,180.89,11.54,0.0,0.0,0.936,3.15,19.25,14.71,,,0,0.95,-1.183,-0.608,,0,0,0,0,0,0,0,1,3092,0.2,M4.5,1.74,1,1.74,0,659660316141171968,6.59660316141172e+17,6.59660316141172e+17,0.7147492,-0.016569138,True,0.016569138,1.088665,129.09680151871962,18.545039602853976,5.5283398138640525,0.3527654,15.671434,-34.977413258549106,-12.676647816965817,0.93567985,327.83267,19.252697,7.9980664,537.4515478253306,57.40733,1.5691149,0,1,0,2,3.1530056,1.8223553,1.3306503,,,,,,,206.76122545853516,31.20154719242301,126.71868917603408,-0.049971517681186135,0,,,,,,,False,5055.5273,0,False,12.965670642130238
211975682,Gaia EDR3 664305104230586240,2MASS J08362712+1951546,129.11303,19.86519,19.0,20.43,0.34,9.85,0.02,1.0,0.0,0.001,0.008,138.0,,,,,,,,,,17.56,0.3,9.25,0.06,1.0,1.0,0.004,0.011,137.0,1,0,0,0,1,,1,211975682,2MASS J08362712+1951546,129.11303,19.86519,-35.383,-14.128,0.028,0.019,5.41,0.029,184.83,0.98,0.0,0.0,1.083,2.24,14.56,11.23,,,0,1.33,0.589,0.57,,0,0,1,0,0,1,0,1,3557,0.6,M2,19.0,1,,1,664305104230586240,6.643051042305862e+17,6.643051042305862e+17,0.11569164,-0.020371437,True,0.020371437,1.1854887,129.11285200948245,19.865122305461306,5.410372043190329,0.028651984,188.83063,-35.3832076415038,-14.127966239378594,1.0832361,2776.2332,14.564816,343.41684,31810.89047790214,1461.7455,1.3783882,0,1,0,1,2.2421541,1.1687937,1.0733604,35.36943,3.6420896,2,7.3055673,,,205.31979763604764,31.681666432888463,126.40211186702176,1.2316843311151386,0,,,,,,,False,4834.612,0,False,8.230952126463185
211842439,Gaia EDR3 659343626729512832,2MASS J08362782+1754535,129.11594,17.91487,7.3,7.67,0.36,3.64,0.08,1.0,0.0,0.007,0.008,846.0,,,,,,,,,,6.95,0.88,3.48,0.05,1.0,0.0,0.028,0.012,833.0,1,0,0,0,1,6.91,1,211842439,2MASS J08362782+1754535,129.11594,17.91487,-36.82,-12.582,0.122,0.089,5.368,0.119,186.31,4.11,0.892,898.7,6.213,0.77,10.67,9.4,36.45,0.65,0,0.97,0.07,0.03,1.45,0,0,0,0,1,1,0,1,6001,1.1,F9.5,7.3,1,6.91,1,659343626729512832,6.593436267295128e+17,6.593436267295128e+17,0.30051765,0.003944397,True,0.003944397,3.1644459,129.11573157056642,17.914814180688122,5.3675473468519215,0.11846595,45.308777,-36.81969284577916,-12.582303910526111,6.212771,2161.005,10.669932,622.2731,656440.8216649139,922.85675,1.1958075,0,0,0,0,0.7656431,0.30061722,0.4650259,35.118633,0.74813545,1,71.41536,7.298575,5.8949676,207.45489922336887,30.99017495978516,126.89422665863722,-0.6555253165093036,3,5853.8457,5843.924,5865.5293,0.0095,0.008,0.0043,False,3084.25,0,False,4.318811785486936
211998436,Gaia EDR3 664380111539399552,2MASS J08362830+2013429,129.11794,20.2286,10.29,10.29,0.73,5.37,0.05,1.0,0.0,0.009,0.008,395.0,,,,,,,,,,5.22,0.79,3.41,0.05,1.0,0.0,0.01,0.01,390.0,1,0,0,1,1,10.25,0,211998436,2MASS J08362830+2013429,129.11794,20.2286,-35.128,-13.043,0.016,0.01,5.354,0.015,186.76,0.53,0.032,1.136,0.902,1.13,12.35,10.44,34.23,0.87,0,0.79,-0.055,-0.01,0.77,0,0,0,0,0,0,0,1,5019,0.8,K2,10.29,1,10.25,1,664380111539399552,6.643801115393996e+17,6.643801115393996e+17,0.2467896,-0.010030746,True,0.010030746,1.0469255,129.11776746081492,20.228534376259375,5.354397634991167,0.0151355015,353.76416,-35.12815085463503,-13.042785077201799,0.9023219,2715.0007,12.346547,696.14905,164927.21236947327,1209.6431,1.2232901,0,2,0,0,1.1290455,0.4871626,0.6418829,34.45715,0.8825242,1,24.160608,,,204.9205609449343,31.8113836308819,126.31532902014,1.5846191199252249,0,4941.444,4932.6895,4952.1978,0.0644,0.051,0.0268,False,5161.2236,0,False,5.990100227619685
211916015,Gaia EDR3 659735804490628864,2MASS J08362985+1857570,129.1244,18.96585,8.99,9.31,0.55,2.35,0.04,1.0,0.0,0.001,0.008,1592.0,,,,,,,,,,8.69,0.44,4.51,0.19,1.0,0.0,0.002,0.013,1577.0,1,1,0,0,1,9.17,1,211916015,2MASS J08362985+1857570,129.1244,18.96585,-36.808,-11.912,0.433,0.307,5.803,0.457,167.59,0.03,2.812,8394.0,18.583,0.6,9.31,8.3,35.08,2.06,0,1.34,0.344,0.427,0.08,1,0,1,0,1,1,0,1,6467,1.5,F5,8.99,1,9.17,1,659735804490628864,6.597358044906289e+17,6.597358044906289e+17,2.5772915,0.0070142746,True,0.0070142746,3.0591145,129.1242017966808,18.965800538776776,5.802504555319333,0.45653412,12.709903,-36.80759042313608,-11.911721384989281,18.582851,5276.221,9.305221,1431.5448,2127385.779511412,2612.1978,1.1859608,0,15,0,16,0.60040474,0.22346401,0.37694073,34.841286,0.9923415,1,122.77097,11.884733,1.5297265,206.31216906978085,31.37605373047798,126.63822381211777,0.3638380066759537,1,6511.394,6496.5015,6523.176,0.0515,0.0449,0.0241,True,3139.3438,0,False,3.123298054321358
211979250,Gaia EDR3 664353757620109440,2MASS J08363050+1955139,129.1271,19.92054,2.19,19.01,0.04,2.18,0.03,0.0,3.0,0.009,0.009,24.0,,,,,,,,,,2.19,0.13,16.24,0.02,1.0,0.0,0.023,0.012,22.0,1,0,0,0,0,2.19,0,211979250,2MASS J08363050+1955139,129.1271,19.92054,-35.485,-13.254,0.178,0.119,5.329,0.171,187.66,6.02,0.0,0.0,1.028,3.18,18.03,13.87,,,0,0.55,0.137,0.189,,0,0,0,0,0,0,0,1,3085,0.2,M4.5,2.19,1,2.19,0,664353757620109440,6.643537576201094e+17,6.643537576201094e+17,0.18768151,-0.03707695,True,0.03707695,1.3135004,129.12691910076086,19.92048418539474,5.328779189602465,0.17096512,31.16881,-35.48537178937878,-13.254319856263969,1.0279372,674.77136,18.028818,17.66382,1620.4731708043216,189.9893,1.5297126,0,1,0,0,3.1762924,1.8712654,1.305027,,,,,,,205.26414659796484,31.713256072005112,126.40101790098257,1.2885940326644907,0,3136.618,3132.4587,3140.6448,0.6204,0.3759,0.2707,False,4591.451,0,False,11.661956753536696
211957804,Gaia EDR3 662796814795084160,2MASS J08363122+1935334,129.1301,19.59261,13.66,13.66,0.28,7.01,0.01,1.0,1.0,0.007,0.008,47.0,,,,,,,,,,14.73,0.29,4.23,0.02,1.0,1.0,0.015,0.012,45.0,0,0,0,0,1,13.12,0,211957804,2MASS J08363122+1935334,129.1301,19.59261,-35.435,-12.448,0.07,0.053,5.359,0.073,186.62,2.54,0.0,0.0,0.951,2.78,16.81,13.01,,,0,0.65,-0.045,0.043,,0,0,0,0,0,0,0,1,3234,0.3,M3.5,13.66,0,13.12,1,662796814795084160,6.627968147950842e+17,6.627968147950842e+17,0.14131306,-0.026765823,True,0.026765823,1.3546171,129.12992667096032,19.59254871780587,5.358554842555556,0.07287744,73.52831,-35.43459206587183,-12.447578504400001,0.9512658,1379.4966,16.807508,61.615322,4614.404433898992,273.9622,1.4665347,0,11,0,12,2.7833633,1.5634613,1.219902,,,,,,,205.62652177421188,31.60187337474912,126.48610941298459,0.9718734097414446,0,3376.6887,3366.9927,3383.991,0.8568,0.5463,0.3585,False,4523.5825,0,False,10.452746868091353
211978879,Gaia EDR3 664353757620108544,2MASS J08363338+1954544,129.13911,19.91513,19.63,19.63,0.64,-9999.0,-9999.0,1.0,0.0,0.007,0.008,92.0,,,,,,,,,,19.62,0.25,10.48,0.23,0.0,1.0,0.008,0.012,89.0,1,0,0,1,1,9.85,0,211978879,2MASS J08363338+1954544,129.13911,19.91513,-35.187,-14.198,0.041,0.028,5.417,0.042,184.61,1.43,0.0,0.0,1.029,2.31,15.43,12.01,,,0,1.48,-0.102,-0.064,,0,0,0,0,0,0,0,1,3529,0.5,M2,19.63,1,9.85,1,664353757620108544,6.643537576201085e+17,6.643537576201085e+17,0.06644467,-0.020078659,True,0.020078659,3.0707722,129.13893433366368,19.915044170012443,5.416654579960152,0.04176751,129.68584,-35.18651294077219,-14.198125937964358,1.0285953,1643.6647,15.428356,260.59024,14675.180700193449,641.36194,1.3936701,0,1,0,1,2.3084173,1.2114983,1.0969191,39.149853,7.4179106,2,3.797547,,,205.274743786481,31.72197064975198,126.4133216025239,1.2861649796351093,0,,,,,,,False,3133.0938,0,False,9.097011878218943
212001288,Gaia EDR3 664380867453522432,2MASS J08363491+2016307,129.14547,20.2752,19.01,28.06,0.14,2.07,0.01,1.0,1.0,0.002,0.007,80.0,,,,,,,,,,19.01,0.22,7.69,0.02,1.0,0.0,0.007,0.012,79.0,1,0,0,0,0,,0,212001288,2MASS J08363491+2016307,129.14547,20.2752,-35.458,-14.404,0.047,0.034,5.483,0.049,182.4,1.62,0.0,0.0,0.95,2.5,15.73,12.14,,,0,1.57,0.071,0.083,,0,0,0,0,0,0,0,1,3405,0.5,M3,19.01,1,,0,664380867453522432,6.643808674535224e+17,6.643808674535224e+17,0.07848666,-0.021406174,True,0.021406174,0.7024288,129.14529248066253,20.27513186174734,5.482596041487705,0.04871868,112.53581,-35.458171476976254,-14.403835147447126,0.949621,1625.699,15.727313,151.99341,11617.936537949488,532.1371,1.4137334,0,0,0,1,2.4961758,1.3539362,1.1422396,,,,,,,204.87946856183123,31.851624322383497,126.32862772560671,1.6362084529228607,0,3511.8276,3509.409,3514.8247,0.67,0.4422,0.2759,False,6176.3623,0,False,9.422244282580106
211930699,Gaia EDR3 659765220718853504,2MASS J08363642+1911068,129.15175,19.18522,13.59,6.74,0.65,13.54,0.14,1.0,1.0,0.004,0.009,176.0,,,,,,,,,,6.79,0.69,12.96,0.24,1.0,1.0,0.013,0.013,178.0,0,0,0,1,1,13.35,0,211930699,2MASS J08363642+1911068,129.15175,19.18522,-36.244,-12.777,0.023,0.015,5.436,0.023,183.97,0.79,0.0,0.0,1.043,1.79,14.07,11.2,,,0,0.37,0.018,-0.053,,0,0,0,0,0,0,0,1,3934,0.6,K9,13.59,0,13.35,1,659765220718853504,6.597652207188535e+17,6.597652207188535e+17,0.048308767,-0.014718056,True,0.014718056,0.8191929,129.15157293491978,19.185153359437038,5.435832089780047,0.023409946,232.20183,-36.243970470199685,-12.776883128385467,1.0430522,2933.496,14.067384,756.8251,43550.15041339427,866.3984,1.3054851,0,1,0,0,1.7850847,0.8681221,0.9169626,37.702194,3.258998,2,8.152769,,,206.0824991573758,31.47792258394787,126.60818688400781,0.5826590889136507,0,4250.3145,4248.595,4252.343,0.6514,0.4732,0.2546,False,5827.443,0,False,7.743713931781752
212021375,Gaia EDR3 664600804138934400,2MASS J08364003+2036352,129.16679,20.6098,8.96,8.95,0.3,4.43,0.26,0.0,0.0,0.003,0.009,536.0,,,,,,,,,,8.98,0.54,4.38,0.17,1.0,0.0,0.013,0.011,535.0,1,0,0,1,1,8.89,1,212021375,2MASS J08364003+2036352,129.16679,20.6098,-34.569,-13.273,0.023,0.016,5.345,0.022,187.08,0.77,0.101,11.15,1.062,0.95,11.68,10.08,34.25,2.21,0,1.38,-0.049,-0.051,0.75,0,0,0,0,0,1,0,1,5334,0.9,G9,8.96,1,8.89,1,664600804138934400,6.646008041389344e+17,6.646008041389344e+17,0.22055149,-0.003019333,True,0.003019333,1.1192741,129.16661289119094,20.609726280898034,5.345154839550741,0.022008061,242.87257,-34.56946627463398,-13.273127668114077,1.0621772,1234.0382,11.67617,401.19128,283256.7123292656,568.1316,1.2087789,0,0,0,2,0.9525986,0.3938732,0.55872536,33.699337,1.0180439,1,30.57203,,,204.51694888478613,31.984546172196637,126.26385064894211,1.9650862694228548,0,5337.479,5324.5957,5381.911,0.0248,0.0202,0.0107,False,4982.032,0,False,5.315971801418005
211354787,Gaia EDR3 601564153250177536,2MASS J08364090+1054022,129.17044,10.90062,0.91,0.91,0.81,0.45,0.01,1.0,0.0,0.018,0.008,95.0,,,,,,,,,,,,,,,,0.039,,,1,1,0,0,0,,1,211354787,2MASS J08364090+1054022,129.17044,10.90062,-29.715,-5.379,0.044,0.032,4.372,0.042,228.71,2.2,0.236,10.21,1.339,2.5,15.32,11.77,,,0,9.74,0.972,1.113,,1,0,1,0,1,1,1,1,3403,0.6,M3,0.91,1,,0,601564153250177536,6.015641532501775e+17,6.015641532501775e+17,0.1462895,-0.016204834,True,0.016204834,1.2983217,129.1703114932381,10.900554302010908,4.372412821920517,0.042086855,103.89022,-29.7146835381156,-5.379004657024189,1.3387672,1034.3472,15.319313,179.8618,17105.7344840031,479.1668,1.4288266,0,1,0,1,2.4995823,1.3453102,1.1542721,,,,,,,214.89450005299346,28.267588852604014,128.71769369480242,-7.430334760795331,0,3516.6506,3507.4983,3521.5093,0.7422,0.49,0.3062,False,4617.637,0,False,8.522918845231441
212001425,Gaia EDR3 664380695654828160,2MASS J08364118+2016399,129.17162,20.27776,8.4,8.37,0.62,4.17,0.15,1.0,0.0,0.015,0.008,43.0,,,,,,,,,,8.43,0.72,-9999.0,-9999.0,1.0,0.0,0.027,0.012,42.0,1,0,0,0,0,8.35,0,212001425,2MASS J08364118+2016399,129.17162,20.27776,-35.041,-13.75,0.09,0.061,5.291,0.089,189.0,3.19,0.0,0.0,1.045,2.81,16.97,13.16,,,0,1.21,-0.102,-0.111,,0,0,0,0,0,0,0,1,3229,0.3,M3.5,8.4,1,8.35,0,664380695654828160,6.643806956548282e+17,6.643806956548282e+17,0.023674544,-0.025003433,True,0.025003433,1.3524361,129.17142614025454,20.277701193142615,5.291007394154128,0.08927666,59.265297,-35.04145366180999,-13.749552692824228,1.0447112,732.6731,16.974876,47.677544,3951.9336971133475,299.341,1.4615526,0,0,0,0,2.8074694,1.5884647,1.2190046,,,,,,,204.88651888602658,31.87553441663544,126.35171916614895,1.64485540993638,0,3338.7664,3331.5361,3356.6501,0.7538,0.4775,0.3182,False,4527.0576,0,False,10.592568246091908
212009464,Gaia EDR3 664409175581692288,2MASS J08364182+2024399,129.17425,20.41111,11.21,10.93,0.46,5.48,0.3,0.0,0.0,0.009,0.008,354.0,,,,,,,,,,11.48,0.62,5.39,0.17,1.0,0.0,0.019,0.013,346.0,1,0,0,1,1,11.01,0,212009464,2MASS J08364182+2024399,129.17425,20.41111,-34.361,-13.079,0.023,0.015,5.276,0.02,189.54,0.72,0.051,2.586,1.007,1.19,12.59,10.52,34.98,1.28,0,1.55,-0.073,-0.025,0.02,0,0,0,0,0,0,0,1,4922,0.8,K2.5,11.21,1,11.01,1,664409175581692288,6.644091755816923e+17,6.644091755816923e+17,0.20508821,-0.0077209473,True,0.0077209473,1.6111917,129.1740777850248,20.41103935777181,5.275959360580877,0.020112492,262.3225,-34.36102684802846,-13.078512610500157,1.0071468,1591.2496,12.587242,449.37634,135333.9211646092,695.04584,1.2283266,0,1,0,0,1.1868505,0.51898766,0.6678629,36.083435,0.7796972,1,14.562048,,,204.73993570265452,31.923477449279858,126.32059420769481,1.7745371250273512,0,4866.7246,4853.768,4878.4355,0.1088,0.0855,0.0447,False,4178.2563,0,False,6.198749334582267
212001169,Gaia EDR3 664380695654828416,2MASS J08364217+2016230,129.17575,20.27306,1.94,1.94,0.58,0.97,0.07,1.0,0.0,0.017,0.008,28.0,,,,,,,,,,1.93,0.41,0.97,0.03,1.0,0.0,0.022,0.012,31.0,1,0,0,0,0,1.94,0,212001169,2MASS J08364217+2016230,129.17575,20.27306,-36.594,-13.354,0.116,0.079,5.498,0.115,181.89,3.81,0.0,0.0,0.959,3.0,17.48,13.54,,,0,0.83,-0.002,-0.137,,0,0,0,0,0,0,0,1,3174,0.3,M4,1.94,1,1.94,0,664380695654828416,6.643806956548284e+17,6.643806956548284e+17,0.1674533,-0.031002045,True,0.031002045,2.7992096,129.17555169528273,20.27298436058931,5.497833905657148,0.11501914,47.799294,-36.594324353347474,-13.354432455280183,0.9590128,815.7571,17.478037,34.052902,2573.1552511070186,306.82526,1.4849659,0,3,0,2,2.9957943,1.7394886,1.2563057,,,,,,,204.89329880438495,31.877553552532845,126.35665252414626,1.6412628008412022,0,3259.589,3246.718,3265.7847,0.8482,0.5277,0.3595,False,3296.3125,0,False,11.178994956951676
211911279,Gaia EDR3 659722752082318976,2MASS J08364269+1853428,129.1779,18.89525,12.66,12.57,0.72,6.36,0.03,1.0,0.0,0.001,0.008,236.0,,,,,,,,,,12.74,0.6,-9999.0,-9999.0,1.0,0.0,0.006,0.013,237.0,1,0,0,0,0,12.84,1,211911279,2MASS J08364269+1853428,129.1779,18.89525,-35.717,-11.347,0.021,0.015,5.409,0.021,184.87,0.71,0.069,3.414,1.266,1.58,13.46,10.84,,,0,1.56,0.122,0.115,,0,0,0,0,1,1,0,1,4232,0.7,K6,12.66,1,12.84,0,659722752082318976,6.59722752082319e+17,6.59722752082319e+17,0.058399685,-0.013138771,True,0.013138771,3.087082,129.17773145114805,18.895186493805962,5.409086612832165,0.020824175,259.75034,-35.71674268734766,-11.347070193940192,1.265957,4312.2427,13.456867,1034.8088,71063.77784740417,1701.8375,1.2777127,0,1,0,0,1.5780182,0.7399254,0.8380928,35.693905,1.8104115,2,14.761715,,,206.4105685959409,31.398282205683014,126.70497097962262,0.30820390515044377,0,4438.901,4436.601,4441.1533,0.4192,0.312,0.1645,False,3123.625,0,False,7.122486896141112
211993420,Gaia EDR3 664367020479085568,2MASS J08364501+2008459,129.18757,20.14608,2.23,2.22,0.41,1.12,0.14,1.0,0.0,0.011,0.008,27.0,,,,,,,,,,1.11,0.11,2.24,0.05,1.0,1.0,0.016,0.012,29.0,1,0,0,1,0,2.23,0,211993420,2MASS J08364501+2008459,129.18757,20.14608,-34.832,-13.243,0.127,0.096,5.294,0.128,188.9,4.57,0.035,0.017,1.03,3.08,17.73,13.78,,,0,1.12,0.149,0.05,,0,0,0,0,0,0,0,1,3126,0.2,M4.5,2.23,1,2.23,0,664367020479085568,6.643670204790856e+17,6.643670204790856e+17,0.1616191,-0.03279686,True,0.03279686,2.6743374,129.18740692437433,20.145999511295926,5.293853643135855,0.1281053,41.324238,-34.831979145149575,-13.243139509569895,1.029736,861.153,17.72848,21.79414,2083.9671957131363,162.98302,1.5032158,0,4,0,1,3.0826187,1.8048077,1.277811,,,,,,,205.03822040523121,31.844407632899735,126.39936120635713,1.5211533351428344,0,3053.1733,3050.6167,3054.3955,0.7066,0.4339,0.2889,False,3359.2812,0,False,11.347339037281285
211992034,Gaia EDR3 664366779961036288,2MASS J08364572+2007262,129.1905,20.12395,9.15,9.03,0.56,4.45,0.14,1.0,0.0,0.005,0.008,588.0,,,,,,,,,,9.28,0.79,4.46,0.03,1.0,0.0,0.025,0.012,580.0,1,0,0,0,1,9.05,0,211992034,2MASS J08364572+2007262,129.1905,20.12395,-34.438,-13.367,0.024,0.017,5.386,0.024,185.67,0.84,0.133,22.31,1.073,0.91,11.47,9.94,34.1,0.75,0,1.53,-0.021,-0.064,0.9,0,0,0,0,0,0,0,1,5445,0.9,G8,9.15,1,9.05,1,664366779961036288,6.643667799610363e+17,6.643667799610363e+17,0.22561133,-0.0043621063,True,0.0043621063,3.2663212,129.1903416279573,20.123888269554776,5.38600821515821,0.024356704,221.13042,-34.43796026265015,-13.36709908352776,1.0734861,1643.1799,11.471399,634.70776,335360.05000882753,886.34985,1.2026078,0,0,0,0,0.9149208,0.37763882,0.537282,34.656223,0.3745127,1,38.78242,9.654116,6.4787645,205.06377592684024,31.839388437433946,126.4075904229446,1.5004452202743956,0,5495.285,5485.071,5507.0,0.0671,0.0553,0.0293,False,,0,False,5.127734364729399
