solution_id,DESIGNATION,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,dist,Seq
1635721458409799680,Gaia DR2 337160949987261312,337160949987261312,550957784,2015.5,40.178284041581996,0.07675267813446576,42.64974865226223,0.06481048083624913,1.9001859924421804,0.10372545356120114,18.31938,0.9397125902518118,0.12908760852817355,-5.713740249524279,0.1207114587141334,-0.31737947,0.6192437,-0.119494036,0.039924894,-0.635299,0.005931684,0.03374188,0.069210455,0.068124354,0.36545476,126,0,124,2,1.4573654,142.17685,0.1564992928500457,1.2523281446561034,31,False,6.4777145,1.4242150956082134,0.020416219203210694,0.00501781,15,9,0.13185799,0,17,False,143,6657.178042710866,15.179461421625176,438.56485,16.13014,14,2289.101929268782,24.024753399514182,95.280975,16.952225,16,6436.71961501179,29.053867910205124,221.54433,15.240258,1.3107388,0,1.7119665,0.8220844,0.8898821,,,0,,,,NOT_AVAILABLE,143.47110024475452,-15.821986092160522,51.43634374414685,25.648677368511315,100001,4186.053,4067.04,4250.0,0.7107,0.4379,0.9812,0.3612,0.2276,0.4624,200111,0.62649465,0.6077836,0.6636971,0.10857964,0.09640109,0.1207582,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+337160949987261312,0.00023294719323761794,70
1635721458409799680,Gaia DR2 337101335840102528,337101335840102528,484466856,2015.5,40.709662638901854,0.1886435971901777,42.572311834018095,0.1911463731691642,-0.31931598914414727,0.3353477456759865,-0.9521936,3.7679296490078964,0.34230592874074617,-1.5588092876398794,0.5547283207352333,-0.65556717,0.7655634,-0.64412385,-0.41664943,-0.816089,0.7545622,0.66422033,-0.7120843,-0.78385377,0.703636,92,0,92,0,0.8387857,97.8174,0.16096083320546892,0.4024522948906997,31,False,2.4361384,1.43615479235175,0.044820087021069016,0.10287752,11,6,0.6037667,0,13,False,111,2455.0892857162767,7.6166706208764205,322.33102,17.213198,10,705.4594933918468,14.392196465755008,49.016804,18.230207,11,2952.2409145149613,24.21437911850016,121.92098,16.08654,1.4898442,0,2.1436672,1.0170097,1.1266575,,,0,,,,NOT_AVAILABLE,143.87278933799269,-15.724488287137742,51.81587256036057,25.444513006475272,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+337101335840102528,0.0002854530787287732,71
1635721458409799680,Gaia DR2 337169539921764608,337169539921764608,1413412679,2015.5,40.25408440713711,0.04177620652727698,42.87957850403548,0.02770592788497933,1.9439585026516881,0.045861997929575175,42.38713,0.6564966398148409,0.06424187144800093,-5.789571608509593,0.05706023406540977,-0.3031064,0.63317925,-0.26564628,0.03897393,-0.45431226,0.15795311,0.10626358,-0.042275947,-0.034015313,0.22571331,130,0,130,0,-1.2436992,105.7511,0.0,0.0,31,False,35.107883,1.5268730864888582,0.008908868804142826,-0.06853094,15,9,0.068492435,0,18,False,155,27932.813216865998,29.296333982803773,953.45764,14.573079,15,12710.792947109894,64.62132364178312,196.69658,15.090957,16,21885.0488302695,60.810449885350835,359.88962,13.911551,1.2385377,0,1.1794052,0.5178776,0.66152763,,,0,,,,NOT_AVAILABLE,143.4220038489338,-15.5902864689021,51.580555814615586,25.846278039754125,100001,4970.4175,4894.0,5122.6665,0.256,0.14,0.3856,0.125,0.0825,0.1627,200111,0.76812774,0.72314775,0.7923029,0.32443902,0.30739105,0.341487,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+337169539921764608,0.0003438349002147577,72
1635721458409799680,Gaia DR2 337182076929949312,337182076929949312,1462393917,2015.5,40.79276962229166,0.06437790641189842,42.909129200667365,0.04095457286025836,1.972215851442557,0.061817751742652215,31.903713,1.3817224198374567,0.10453707753908821,-5.311931201195783,0.07153656172496743,-0.47147667,0.48865342,-0.37685552,0.23541027,-0.5024374,0.23426282,0.040228944,0.07281518,0.16415404,-0.027229521,86,0,86,0,1.2063308,96.59304,0.055598656254890556,0.30302288497472596,31,False,30.643883,1.541075583877765,0.011718293370166055,-0.24476264,10,8,0.104899585,0,12,False,101,29218.931534008116,30.656830790136965,953.0969,14.524205,11,13517.933651995198,45.08197273419557,299.8523,15.024113,10,23729.606996240134,53.48667183458548,443.65457,13.823693,1.2747742,0,1.2004194,0.4999075,0.70051193,,,0,,,,NOT_AVAILABLE,143.77882283518792,-15.394371664211134,52.00443976888974,25.74158041311336,100001,4831.92,4788.835,4910.3335,0.373,0.1194,0.6776,0.1838,0.0439,0.3281,200111,0.8334767,0.80706954,0.8485417,0.3411619,0.31829324,0.36403057,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+337182076929949312,0.00030740365655916043,73
1635721458409799680,Gaia DR2 340171958283288320,340171958283288320,1015632857,2015.5,40.18703284037826,0.07800700716489428,42.89638567080904,0.0536709274706411,1.9155419282119246,0.08790970753437408,21.789879,1.7373149487036463,0.12807322407474542,-5.398588496065548,0.12519956979485208,-0.3985723,0.62042695,-0.305697,-0.12579663,-0.5214307,0.18399595,0.18987085,-0.13666339,-0.21899559,0.30475223,125,0,125,0,-1.2839799,100.59363,0.0,0.0,31,False,7.046728,1.4528487678541244,0.0169148838539708,-0.08088243,15,8,0.13734831,0,17,False,143,6321.047400475615,9.689536287428506,652.3581,16.186394,13,2075.8186552859406,19.145519219962164,108.42321,17.058414,12,6316.563746802863,21.597509085337524,292.46722,15.260717,1.3276886,1,1.7976971,0.8720207,0.92567635,,,0,,,,NOT_AVAILABLE,143.3684163329185,-15.595932934844617,51.535468456595225,25.8786811471196,100002,3938.173,3908.3333,4242.1235,0.9867,0.6823,1.2186,0.451,0.3307,0.58,200111,0.73849285,0.63645726,0.74981254,0.11818612,0.1069363,0.12943596,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+340171958283288320,0.000350921905183553,74
1635721458409799680,Gaia DR2 337145075788148864,337145075788148864,824320868,2015.5,40.39617747215711,0.04124606241705365,42.558580634909355,0.04268053401681951,1.9701141289854365,0.06456970064743152,30.511433,0.9112743462447384,0.06798493490113754,-5.927079042465058,0.07354718264867698,-0.38383272,0.65594566,-0.29845366,-0.058013767,-0.73392814,0.40952188,0.52652127,-0.21883942,-0.32156962,0.5218635,122,0,122,0,-3.8252661,67.23583,0.0,0.0,31,False,68.40737,1.539808934340563,0.009749761553091206,0.017206926,14,8,0.09078066,0,16,False,139,52180.43407686368,47.87471289446144,1089.9373,13.894596,15,23906.924960820063,161.24061844900518,148.26863,14.405079,15,40718.45449570401,135.40607516817985,300.71365,13.237442,1.2384983,0,1.1676369,0.5104828,0.6571541,,,0,,,,NOT_AVAILABLE,143.66228892751056,-15.83612291434842,51.569786260914846,25.50887106755628,100001,4922.0,4882.5,5053.5,,,,,,,200111,1.0623473,1.0077788,1.0796058,0.5967524,0.55512345,0.63838136,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+337145075788148864,0.00026545721978382046,75
1635721458409799680,Gaia DR2 337152974232291840,337152974232291840,608057057,2015.5,40.545792337956065,0.10815766661834333,42.72118227828663,0.1042675894757196,2.339326074080313,0.18428235000379997,12.694249,0.9776054539872396,0.16700451746396527,-4.9983612409279035,0.1643704314406694,-0.5620076,0.70470905,0.057312887,0.4850887,-0.7948707,-0.25304103,-0.46641836,0.423436,0.6174033,0.37471226,121,0,120,1,3.1353204,168.54242,0.27262375051020676,2.92010804997911,31,False,4.397343,1.3583837003563564,0.021801845554600203,0.02147755,14,8,0.22018865,0,16,False,138,6037.434715524326,8.349897327019653,723.055,16.236235,16,2020.8497471810551,12.719756800859363,158.87488,17.087553,16,6005.596431739511,27.516348667142115,218.25557,15.31553,1.3294464,0,1.7720232,0.85131836,0.92070484,,,0,,,,NOT_AVAILABLE,143.69320602733896,-15.642042894588139,51.745189562288935,25.625131537818206,100001,4050.5,3949.5,4220.0,0.0148,0.0,0.1505,0.007,0.0,0.0706,200111,0.539112,0.49667394,0.5670378,0.07048346,0.059278328,0.0816886,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+337152974232291840,0.0002879795168409424,76
1635721458409799680,Gaia DR2 337163453952398080,337163453952398080,1087973514,2015.5,40.34624852373503,0.04259873449035779,42.67110349947598,0.03984256435419101,1.986883453047889,0.06785996946125233,29.279167,0.6507469489255087,0.07795166217875692,-5.512570665340146,0.07368569852361817,-0.34087273,0.5858054,0.00027145015,0.25584128,-0.7248006,-0.42697632,-0.52783614,0.49563453,0.60294104,0.4929501,139,0,139,0,-0.9899726,117.825096,0.0,0.0,31,False,31.155762,1.5421132377593372,0.010241301396380053,-0.032937862,16,8,0.09818325,0,18,True,151,24728.8998530611,15.616450400876413,1583.516,14.705354,16,11064.30868481793,26.550522638766132,416.7266,15.241577,16,19600.778296242446,36.24196162725336,540.83105,14.031237,1.2400506,0,1.2103405,0.5362234,0.6741171,,,0,,,,NOT_AVAILABLE,143.57780388391916,-15.750085160226272,51.573326861172895,25.627198153524404,100001,4897.0,4865.0,5101.0,0.1975,0.006,0.3335,0.0825,0.0029,0.1625,200111,0.73481554,0.67721707,0.7445139,0.27975106,0.25951737,0.29998475,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+337163453952398080,0.00025742559891560936,77
1635721458409799680,Gaia DR2 337174006687749504,337174006687749504,737797721,2015.5,40.69890793554827,0.048657306644816024,42.79523690347008,0.03433291392044902,1.9324839218272358,0.05967490220808644,32.38353,1.0757731642140396,0.0719415009848048,-5.253086137415607,0.06460468626520992,-0.2963601,0.6322136,-0.15885445,0.1834211,-0.47876358,0.009585575,0.05478467,0.16956793,0.2627425,0.21374288,117,0,117,0,-3.0837567,71.401024,0.0,0.0,31,False,29.344572,1.5287403980649636,0.010578498791093517,-0.059934296,13,9,0.073299885,0,15,False,135,24498.907508280816,15.63990055794987,1566.4363,14.715499,15,10989.078174774528,26.856471067782607,409.17804,15.248985,13,19416.87071736383,29.917246758021385,649.0193,14.0414715,1.2411145,0,1.2075138,0.53348637,0.67402744,,,0,,,,NOT_AVAILABLE,143.76546645922895,-15.526812930163914,51.89020026068243,25.65725988917066,100001,5002.272,4897.75,5114.5146,,,,,,,200111,0.7119528,0.6810468,0.7426644,0.28593436,0.26697704,0.30489168,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+337174006687749504,0.0003213567777506255,78
1635721458409799680,Gaia DR2 337158613525023360,337158613525023360,1391430990,2015.5,40.25785787049129,0.04208119098540478,42.708777381431375,0.03365042340036386,1.9373984936486421,0.054438178474036335,35.588966,0.7049832375145784,0.06742627232973063,-6.153374492846451,0.06724072819615759,-0.29988873,0.6393929,-0.17833951,0.029954998,-0.5815063,-0.020760743,-0.05317396,0.07385133,0.09106357,0.3645426,130,0,129,1,-1.9656439,94.99016,0.0,0.0,31,False,30.425154,1.5130910909439919,0.010890898488222807,0.031153904,15,9,0.07507111,0,17,False,148,23442.013003912733,25.658661610775805,913.6101,14.763378,16,10378.560446876838,46.21903720075453,224.55164,15.311046,17,18739.43358291667,47.10186140311868,397.84912,14.080029,1.2421286,0,1.2310171,0.5476675,0.6833496,,,0,,,,NOT_AVAILABLE,143.50005589181777,-15.743690639591925,51.51952070424265,25.68453962799251,100001,4943.9277,4805.6777,5101.0,0.235,0.0083,0.3371,0.117,0.0049,0.1687,200111,0.7158101,0.6724057,0.75758743,0.27579018,0.25895953,0.29262084,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+337158613525023360,0.00023882454934578604,79
